61,Сочетание по чаю + молоко,Да,"структура; состояние","таннины чая смягчаются молочным белком","возможные; мгновенные; коллективные","британская кухня"
62,Сочетание по чаю + сахар,Да,"структура; состояние","сахар маскирует горечь танинов","возможные; мгновенные; коллективные","кулинария"
63,Сочетание по чаю + специи,Да,"структура; состояние","кардамон, гвоздика, имбирь усиливают чай","возможные; мгновенные; коллективные","индийская кухня"
64,Сочетание по чаю + цитрус,Да,"структура; состояние","лимон подчёркивает аромат чая","возможные; мгновенные; коллективные","европейская кухня"
65,Сочетание по чаю + алкоголь,Да,"структура; состояние","ром, коньяк создают согревающий эффект","возможные; мгновенные; коллективные","барная культура"
66,Сочетание по шоколаду + фрукты,Да,"структура; состояние","кислота фруктов балансирует сладость шоколада","возможные; мгновенные; коллективные","десертная кухня"
67,Сочетание по шоколаду + орехи,Да,"структура; состояние","масла орехов усиливают вкус какао","возможные; мгновенные; коллективные","десертная кухня"
68,Сочетание по шоколаду + специи,Да,"структура; состояние","корица, чили, кардамон","возможные; мгновенные; коллективные","латиноамериканская кухня"
69,Сочетание по шоколаду + кофе,Да,"структура; состояние","кофеин + какао создают богатый букет","возможные; мгновенные; коллективные","десертная кухня"
70,Сочетание по шоколаду + вино,Да,"структура; состояние","таннины вина ↔ горечь шоколада","возможные; мгновенные; коллективные","виноделие"
71,Сочетание по шоколаду + пиво,Да,"структура; состояние","солод ↔ какао","возможные; мгновенные; коллективные","барная культура"
72,Сочетание по шоколаду + виски,Да,"структура; состояние","дубильные ноты + ваниль","возможные; мгновенные; коллективные","барная культура"
73,Сочетание по шоколаду + ром,Да,"структура; состояние","сладость рома усиливает шоколад","возможные; мгновенные; коллективные","барная культура"
74,Сочетание по шоколаду + коньяк,Да,"структура; состояние","коньячные эфиры ↔ шоколад","возможные; мгновенные; коллективные","барная культура"
75,Сочетание по шоколаду + ликёры,Да,"структура; состояние","ароматизированные спирты ↔ какао","возможные; мгновенные; коллективные","барная культура"
76,Сочетание по шоколаду + соль,Да,"структура; состояние","соль усиливает сладость","возможные; мгновенные; коллективные","современная кухня"
77,Сочетание по шоколаду + бекон,Да,"структура; состояние","солёно-жирный контраст усиливает сладость","возможные; мгновенные; коллективные","экспериментальная кухня"
78,Сочетание по шоколаду + чили,Да,"структура; состояние","капсаицин ↔ сладость","возможные; мгновенные; коллективные","латиноамериканская кухня"
79,Сочетание по шоколаду + морская соль + карамель,Да,"структура; состояние","комбинация солёное-сладкое-горькое","возможные; мгновенные; коллективные","современная кухня"
80,Сочетание по шоколаду + тропические фрукты,Да,"структура; состояние","манго, маракуйя, ананас ↔ шоколад","возможные; мгновенные; коллективные","десертная кухня"
81,Сочетание по винам и сырам,Да,"структура; значения","таннины и жиры балансируют вкус","возможные; мгновенные; коллективные","французская кухня"
82,Сочетание по винам и фруктам,Да,"структура; значения","кислотность вина ↔ сладость фруктов","возможные; мгновенные; коллективные","виноделие"
83,Сочетание по винам и мясу,Да,"структура; значения","таннины связывают белки","возможные; мгновенные; коллективные","кулинария"
84,Сочетание по винам и рыбе,Да,"структура; значения","кислотность белого вина ↔ нежность рыбы","возможные; мгновенные; коллективные","кулинария"
85,Сочетание по винам и овощам,Да,"структура; значения","минеральные профили ↔ растительные ноты","возможные; мгновенные; коллективные","кулинария"
86,Сочетание по винам и шоколаду,Да,"структура; значения","таннины ↔ горечь какао","возможные; мгновенные; коллективные","десертная кухня"
87,Сочетание по винам и орехам,Да,"структура; значения","жирность орехов ↔ кислотность вина","возможные; мгновенные; коллективные","кулинария"
88,Сочетание по винам и специям,Да,"структура; значения","терруарные ноты ↔ ароматы специй","возможные; мгновенные; коллективные","кулинария"
89,Сочетание по винам и копчёностям,Да,"структура; значения","дым ↔ таннины","возможные; мгновенные; коллективные","кулинария"
90,Сочетание по винам и десертам,Да,"структура; значения","сладость десерта ↔ кислотность вина","возможные; мгновенные; коллективные","кулинария"
91,Сочетание по пиву и мясу,Да,"структура; значения","горечь хмеля ↔ жир мяса","возможные; мгновенные; коллективные","барная культура"
92,Сочетание по пиву и рыбе,Да,"структура; значения","легкость лагера ↔ нежность рыбы","возможные; мгновенные; коллективные","барная культура"
93,Сочетание по пиву и морепродуктам,Да,"структура; значения","кислотность пива ↔ йодистые ноты","возможные; мгновенные; коллективные","барная культура"
94,Сочетание по пиву и сырам,Да,"структура; значения","солод ↔ жирность сыра","возможные; мгновенные; коллективные","барная культура"
95,Сочетание по пиву и шоколаду,Да,"структура; значения","горечь хмеля ↔ какао","возможные; мгновенные; коллективные","барная культура"
96,Сочетание по пиву и фруктам,Да,"структура; значения","кислотность пива ↔ сладость фруктов","возможные; мгновенные; коллективные","барная культура"
97,Сочетание по пиву и специям,Да,"структура; значения","пряные стауты ↔ пряности","возможные; мгновенные; коллективные","барная культура"
98,Сочетание по пиву и копчёностям,Да,"структура; значения","дымные сорта ↔ мясные ноты","возможные; мгновенные; коллективные","барная культура"
99,Сочетание по пиву и хлебу,Да,"структура; значения","солод ↔ хлебные ноты","возможные; мгновенные; коллективные","барная культура"
100,Сочетание по пиву и орехам,Да,"структура; значения","солод ↔ масла орехов","возможные; мгновенные; коллективные","барная культура"
101,Сочетание по пиву и картофелю,Да,"структура; значения","крахмал ↔ хмель","возможные; мгновенные; коллективные","барная культура"
102,Сочетание по пиву и кислой капусте,Да,"структура; значения","ферментированные кислоты ↔ солод","возможные; мгновенные; коллективные","немецкая кухня"
103,Сочетание по пиву и сосискам,Да,"структура; значения","жирность мяса ↔ горечь хмеля","возможные; мгновенные; коллективные","немецкая кухня"
104,Сочетание по пиву и рыбой копчёной,Да,"структура; значения","копчёный аромат ↔ солод","возможные; мгновенные; коллективные","барная культура"
105,Сочетание по пиву и устрицами,Да,"структура; значения","йодистые ноты ↔ горечь стаута","возможные; мгновенные; коллективные","ирландская кухня"
106,Сочетание по виски и сырам,Да,"структура; значения","дубовые ноты ↔ жирность сыра","возможные; мгновенные; коллективные","барная культура"
107,Сочетание по виски и шоколаду,Да,"структура; значения","ваниль ↔ какао","возможные; мгновенные; коллективные","барная культура"
108,Сочетание по виски и фруктам,Да,"структура; значения","фруктовые эфиры ↔ сладость","возможные; мгновенные; коллективные","барная культура"
109,Сочетание по виски и орехам,Да,"структура; значения","дубильные ноты ↔ масла орехов","возможные; мгновенные; коллективные","барная культура"
110,Сочетание по виски и мясу,Да,"структура; значения","дубильные ноты ↔ белки","возможные; мгновенные; коллективные","барная культура"
111,Сочетание по виски и рыбе,Да,"структура; значения","йодистые ноты ↔ дубильные","возможные; мгновенные; коллективные","барная культура"
112,Сочетание по виски и морепродуктам,Да,"структура; значения","сладость ↔ солёность","возможные; мгновенные; коллективные","барная культура"
113,Сочетание по виски и копчёностям,Да,"структура; значения","дым ↔ дубильные ноты","возможные; мгновенные; коллективные","барная культура"
114,Сочетание по виски и спецям,Да,"структура; значения","ваниль, корица, гвоздика ↔ виски","возможные; мгновенные; коллективные","барная культура"
115,Сочетание по виски и меду,Да,"структура; значения","сладость мёда ↔ дубовые ноты","возможные; мгновенные; коллективные","барная культура"
116,Сочетание по виски и сливкам,Да,"структура; значения","жирность сливок ↔ алкоголь","возможные; мгновенные; коллективные","барная культура"
117,Сочетание по виски и кофе,Да,"структура; значения","кофеин ↔ дубильные ноты","возможные; мгновенные; коллективные","барная культура"
118,Сочетание по джину и цитрусу,Да,"структура; значения","ботаникалы ↔ лимон/лайм","возможные; мгновенные; коллективные","барная культура"
119,Сочетание по джину и тонику,Да,"структура; значения","хинин ↔ ботаникалы","возможные; мгновенные; коллективные","барная культура"
120,Сочетание по джину и огурцу,Да,"структура; значения","огуречные альдегиды ↔ ботаникалы","возможные; мгновенные; коллективные","современная кухня"
61,Сочетание по чаю + молоко,Да,"структура; состояние","таннины чая смягчаются молочным белком","возможные; мгновенные; коллективные","британская кухня"
62,Сочетание по чаю + сахар,Да,"структура; состояние","сахар маскирует горечь танинов","возможные; мгновенные; коллективные","кулинария"
63,Сочетание по чаю + специи,Да,"структура; состояние","кардамон, гвоздика, имбирь усиливают чай","возможные; мгновенные; коллективные","индийская кухня"
64,Сочетание по чаю + цитрус,Да,"структура; состояние","лимон подчёркивает аромат чая","возможные; мгновенные; коллективные","европейская кухня"
65,Сочетание по чаю + алкоголь,Да,"структура; состояние","ром, коньяк создают согревающий эффект","возможные; мгновенные; коллективные","барная культура"
66,Сочетание по шоколаду + фрукты,Да,"структура; состояние","кислота фруктов балансирует сладость шоколада","возможные; мгновенные; коллективные","десертная кухня"
67,Сочетание по шоколаду + орехи,Да,"структура; состояние","масла орехов усиливают вкус какао","возможные; мгновенные; коллективные","десертная кухня"
68,Сочетание по шоколаду + специи,Да,"структура; состояние","корица, чили, кардамон","возможные; мгновенные; коллективные","латиноамериканская кухня"
69,Сочетание по шоколаду + кофе,Да,"структура; состояние","кофеин + какао создают богатый букет","возможные; мгновенные; коллективные","десертная кухня"
70,Сочетание по шоколаду + вино,Да,"структура; состояние","таннины вина ↔ горечь шоколада","возможные; мгновенные; коллективные","виноделие"
71,Сочетание по шоколаду + пиво,Да,"структура; состояние","солод ↔ какао","возможные; мгновенные; коллективные","барная культура"
72,Сочетание по шоколаду + виски,Да,"структура; состояние","дубильные ноты + ваниль","возможные; мгновенные; коллективные","барная культура"
73,Сочетание по шоколаду + ром,Да,"структура; состояние","сладость рома усиливает шоколад","возможные; мгновенные; коллективные","барная культура"
74,Сочетание по шоколаду + коньяк,Да,"структура; состояние","коньячные эфиры ↔ шоколад","возможные; мгновенные; коллективные","барная культура"
75,Сочетание по шоколаду + ликёры,Да,"структура; состояние","ароматизированные спирты ↔ какао","возможные; мгновенные; коллективные","барная культура"
76,Сочетание по шоколаду + соль,Да,"структура; состояние","соль усиливает сладость","возможные; мгновенные; коллективные","современная кухня"
77,Сочетание по шоколаду + бекон,Да,"структура; состояние","солёно-жирный контраст усиливает сладость","возможные; мгновенные; коллективные","экспериментальная кухня"
78,Сочетание по шоколаду + чили,Да,"структура; состояние","капсаицин ↔ сладость","возможные; мгновенные; коллективные","латиноамериканская кухня"
79,Сочетание по шоколаду + морская соль + карамель,Да,"структура; состояние","комбинация солёное-сладкое-горькое","возможные; мгновенные; коллективные","современная кухня"
80,Сочетание по шоколаду + тропические фрукты,Да,"структура; состояние","манго, маракуйя, ананас ↔ шоколад","возможные; мгновенные; коллективные","десертная кухня"
81,Сочетание по винам и сырам,Да,"структура; значения","таннины и жиры балансируют вкус","возможные; мгновенные; коллективные","французская кухня"
82,Сочетание по винам и фруктам,Да,"структура; значения","кислотность вина ↔ сладость фруктов","возможные; мгновенные; коллективные","виноделие"
83,Сочетание по винам и мясу,Да,"структура; значения","таннины связывают белки","возможные; мгновенные; коллективные","кулинария"
84,Сочетание по винам и рыбе,Да,"структура; значения","кислотность белого вина ↔ нежность рыбы","возможные; мгновенные; коллективные","кулинария"
85,Сочетание по винам и овощам,Да,"структура; значения","минеральные профили ↔ растительные ноты","возможные; мгновенные; коллективные","кулинария"
86,Сочетание по винам и шоколаду,Да,"структура; значения","таннины ↔ горечь какао","возможные; мгновенные; коллективные","десертная кухня"
87,Сочетание по винам и орехам,Да,"структура; значения","жирность орехов ↔ кислотность вина","возможные; мгновенные; коллективные","кулинария"
88,Сочетание по винам и специям,Да,"структура; значения","терруарные ноты ↔ ароматы специй","возможные; мгновенные; коллективные","кулинария"
89,Сочетание по винам и копчёностям,Да,"структура; значения","дым ↔ таннины","возможные; мгновенные; коллективные","кулинария"
90,Сочетание по винам и десертам,Да,"структура; значения","сладость десерта ↔ кислотность вина","возможные; мгновенные; коллективные","кулинария"
91,Сочетание по пиву и мясу,Да,"структура; значения","горечь хмеля ↔ жир мяса","возможные; мгновенные; коллективные","барная культура"
92,Сочетание по пиву и рыбе,Да,"структура; значения","легкость лагера ↔ нежность рыбы","возможные; мгновенные; коллективные","барная культура"
93,Сочетание по пиву и морепродуктам,Да,"структура; значения","кислотность пива ↔ йодистые ноты","возможные; мгновенные; коллективные","барная культура"
94,Сочетание по пиву и сырам,Да,"структура; значения","солод ↔ жирность сыра","возможные; мгновенные; коллективные","барная культура"
95,Сочетание по пиву и шоколаду,Да,"структура; значения","горечь хмеля ↔ какао","возможные; мгновенные; коллективные","барная культура"
96,Сочетание по пиву и фруктам,Да,"структура; значения","кислотность пива ↔ сладость фруктов","возможные; мгновенные; коллективные","барная культура"
97,Сочетание по пиву и специям,Да,"структура; значения","пряные стауты ↔ пряности","возможные; мгновенные; коллективные","барная культура"
98,Сочетание по пиву и копчёностям,Да,"структура; значения","дымные сорта ↔ мясные ноты","возможные; мгновенные; коллективные","барная культура"
99,Сочетание по пиву и хлебу,Да,"структура; значения","солод ↔ хлебные ноты","возможные; мгновенные; коллективные","барная культура"
100,Сочетание по пиву и орехам,Да,"структура; значения","солод ↔ масла орехов","возможные; мгновенные; коллективные","барная культура"
101,Сочетание по пиву и картофелю,Да,"структура; значения","крахмал ↔ хмель","возможные; мгновенные; коллективные","барная культура"
102,Сочетание по пиву и кислой капусте,Да,"структура; значения","ферментированные кислоты ↔ солод","возможные; мгновенные; коллективные","немецкая кухня"
103,Сочетание по пиву и сосискам,Да,"структура; значения","жирность мяса ↔ горечь хмеля","возможные; мгновенные; коллективные","немецкая кухня"
104,Сочетание по пиву и рыбой копчёной,Да,"структура; значения","копчёный аромат ↔ солод","возможные; мгновенные; коллективные","барная культура"
105,Сочетание по пиву и устрицами,Да,"структура; значения","йодистые ноты ↔ горечь стаута","возможные; мгновенные; коллективные","ирландская кухня"
106,Сочетание по виски и сырам,Да,"структура; значения","дубовые ноты ↔ жирность сыра","возможные; мгновенные; коллективные","барная культура"
107,Сочетание по виски и шоколаду,Да,"структура; значения","ваниль ↔ какао","возможные; мгновенные; коллективные","барная культура"
108,Сочетание по виски и фруктам,Да,"структура; значения","фруктовые эфиры ↔ сладость","возможные; мгновенные; коллективные","барная культура"
109,Сочетание по виски и орехам,Да,"структура; значения","дубильные ноты ↔ масла орехов","возможные; мгновенные; коллективные","барная культура"
110,Сочетание по виски и мясу,Да,"структура; значения","дубильные ноты ↔ белки","возможные; мгновенные; коллективные","барная культура"
111,Сочетание по виски и рыбе,Да,"структура; значения","йодистые ноты ↔ дубильные","возможные; мгновенные; коллективные","барная культура"
112,Сочетание по виски и морепродуктам,Да,"структура; значения","сладость ↔ солёность","возможные; мгновенные; коллективные","барная культура"
113,Сочетание по виски и копчёностям,Да,"структура; значения","дым ↔ дубильные ноты","возможные; мгновенные; коллективные","барная культура"
114,Сочетание по виски и спецям,Да,"структура; значения","ваниль, корица, гвоздика ↔ виски","возможные; мгновенные; коллективные","барная культура"
115,Сочетание по виски и меду,Да,"структура; значения","сладость мёда ↔ дубовые ноты","возможные; мгновенные; коллективные","барная культура"
116,Сочетание по виски и сливкам,Да,"структура; значения","жирность сливок ↔ алкоголь","возможные; мгновенные; коллективные","барная культура"
117,Сочетание по виски и кофе,Да,"структура; значения","кофеин ↔ дубильные ноты","возможные; мгновенные; коллективные","барная культура"
118,Сочетание по джину и цитрусу,Да,"структура; значения","ботаникалы ↔ лимон/лайм","возможные; мгновенные; коллективные","барная культура"
119,Сочетание по джину и тонику,Да,"структура; значения","хинин ↔ ботаникалы","возможные; мгновенные; коллективные","барная культура"
120,Сочетание по джину и огурцу,Да,"структура; значения","огуречные альдегиды ↔ ботаникалы","возможные; мгновенные; коллективные","современная кухня"
121,Сочетание по джину и травам,Да,"структура; значения","ботаникалы ↔ свежие травы","возможные; мгновенные; коллективные","барная культура"
122,Сочетание по джину и специям,Да,"структура; значения","перец, кориандр ↔ ботаникалы","возможные; мгновенные; коллективные","барная культура"
123,Сочетание по джину и ягодам,Да,"структура; значения","ягодные эфиры ↔ можжевельник","возможные; мгновенные; коллективные","барная культура"
124,Сочетание по джину и фруктам,Да,"структура; значения","цитрусовые, яблоки ↔ джин","возможные; мгновенные; коллективные","барная культура"
125,Сочетание по джину и морепродуктам,Да,"структура; значения","йодистые ноты ↔ ботаникалы","возможные; мгновенные; коллективные","экспериментальная кухня"
126,Сочетание по рому и фруктам,Да,"структура; значения","сладость рома ↔ кислота фруктов","возможные; мгновенные; коллективные","барная культура"
127,Сочетание по рому и шоколаду,Да,"структура; значения","сладость ↔ горечь","возможные; мгновенные; коллективные","барная культура"
128,Сочетание по рому и кофе,Да,"структура; значения","ароматы меланоидинов ↔ сладость рома","возможные; мгновенные; коллективные","барная культура"
129,Сочетание по рому и специям,Да,"структура; значения","ваниль, корица, мускат ↔ ром","возможные; мгновенные; коллективные","барная культура"
130,Сочетание по рому и цитрусу,Да,"структура; значения","кислотность лайма ↔ сладость рома","возможные; мгновенные; коллективные","барная культура"
131,Сочетание по рому и ананасу,Да,"структура; значения","тропическая кислотность ↔ ром","возможные; мгновенные; коллективные","барная культура"
132,Сочетание по текиле и лайму,Да,"структура; значения","кислота лайма ↔ агавовые ноты","возможные; мгновенные; коллективные","мексиканская кухня"
133,Сочетание по текиле и соли,Да,"структура; значения","соль подчёркивает агаву","возможные; мгновенные; коллективные","мексиканская кухня"
134,Сочетание по текиле и острому,Да,"структура; значения","чили ↔ агавовые ноты","возможные; мгновенные; коллективные","мексиканская кухня"
135,Сочетание по текиле и фруктам,Да,"структура; значения","тропические фрукты ↔ агавовые ноты","возможные; мгновенные; коллективные","мексиканская кухня"
136,Сочетание по текиле и томату,Да,"структура; значения","томатная кислотность ↔ агавовые ноты","возможные; мгновенные; коллективные","мексиканская кухня"
137,Сочетание по саке и рыбе,Да,"структура; значения","умами риса ↔ нежность рыбы","возможные; мгновенные; коллективные","японская кухня"
138,Сочетание по саке и морепродуктам,Да,"структура; значения","йодистые ноты ↔ умами","возможные; мгновенные; коллективные","японская кухня"
139,Сочетание по саке и овощам,Да,"структура; значения","растительные ноты ↔ умами риса","возможные; мгновенные; коллективные","японская кухня"
140,Сочетание по саке и фруктам,Да,"структура; значения","кислотность фруктов ↔ умами риса","возможные; мгновенные; коллективные","японская кухня"
141,Сочетание по саке и сырам,Да,"структура; значения","умами риса ↔ жирность сыра","возможные; мгновенные; коллективные","экспериментальная кухня"
142,Сочетание по саке и шоколаду,Да,"структура; значения","умами ↔ горечь какао","возможные; мгновенные; коллективные","экспериментальная кухня"
143,Сочетание по медовухе и фруктам,Да,"структура; значения","сладость мёда ↔ кислота фруктов","возможные; мгновенные; коллективные","традиционная кухня"
144,Сочетание по медовухе и специям,Да,"структура; значения","гвоздика, корица, имбирь ↔ мёд","возможные; мгновенные; коллективные","традиционная кухня"
145,Сочетание по медовухе и орехам,Да,"структура; значения","жирность орехов ↔ сладость мёда","возможные; мгновенные; коллективные","традиционная кухня"
146,Сочетание по медовухе и молочным продуктам,Да,"структура; значения","кисломолочные ↔ сладость мёда","возможные; мгновенные; коллективные","традиционная кухня"
147,Сочетание по сидру и свинине,Да,"структура; значения","кислотность сидра ↔ жирность свинины","возможные; мгновенные; коллективные","европейская кухня"
148,Сочетание по сидру и птице,Да,"структура; значения","фруктовые ноты ↔ белое мясо","возможные; мгновенные; коллективные","европейская кухня"
149,Сочетание по сидру и сырам,Да,"структура; значения","кислотность ↔ жирность","возможные; мгновенные; коллективные","европейская кухня"
150,Сочетание по сидру и фруктам,Да,"структура; значения","фруктовые эфиры ↔ яблочный профиль","возможные; мгновенные; коллективные","европейская кухня"
151,Сочетание по сидру и выпечке,Да,"структура; значения","яблочные ноты ↔ мучные продукты","возможные; мгновенные; коллективные","европейская кухня"
152,Сочетание по меду и сырам,Да,"структура; значения","сладость мёда ↔ жирность сыра","возможные; мгновенные; коллективные","французская кухня"
153,Сочетание по меду и мясу,Да,"структура; значения","мёд ↔ жареное мясо (Майяр)","возможные; мгновенные; коллективные","кулинария"
154,Сочетание по меду и овощам,Да,"структура; значения","сладость ↔ горечь/кислота","возможные; мгновенные; коллективные","кулинария"
155,Сочетание по меду и фруктам,Да,"структура; значения","сладость ↔ кислота","возможные; мгновенные; коллективные","кулинария"
156,Сочетание по меду и специям,Да,"структура; значения","сладость ↔ пряные эфиры","возможные; мгновенные; коллективные","кулинария"
157,Сочетание по мёду и орехам,Да,"структура; значения","сладость ↔ масла орехов","возможные; мгновенные; коллективные","традиционная кухня"
158,Сочетание по фруктам и сырам,Да,"структура; значения","кислота ↔ жирность","возможные; мгновенные; коллективные","французская кухня"
159,Сочетание по фруктам и мясу,Да,"структура; значения","кислота ↔ белки","возможные; мгновенные; коллективные","традиционная кухня"
160,Сочетание по фруктам и овощам,Да,"структура; значения","сладость ↔ горечь","возможные; мгновенные; коллективные","экспериментальная кухня"
